tweet_id,author_id,customer_tweet,intent,historical_reply,in_response_to_tweet_id
2133472,627740,@AppleSupport I'm running version 11.0.3 and I listen to the podcast and it typically leaves my main screen after i finish listening to it. However this has been on my screen the past 2 almost 3 days.,device_troubleshooting,@AppleSupport Got it. We would first recommend updating to iOS 11.1. This article will help with updating:,2133471.0
2615214,739241,"@AppleSupport my phone just dropped 6% battery life in less than 60 seconds. I timed it for shits and gigs. Wtf guys? Since updating, my battery doesn’t last more than an hour and a half of light use",hardware_repair_warranty,@AppleSupport Hi there. We'd like to help. Please tell us what version of iOS you see under Settings &gt; General &gt; About &gt; Version. We'll start there.,
1335172,431457,@AppleSupport major issues today? Mine and daughters apple ids won’t verify,account_apple_id,"@AppleSupport We'd be happy to look into what's going on with your Apple IDs. To start, can you tell us what happened prior to this?",
2372164,684406,@AppleSupport Updated today to 10.13.1 Desktop is using 10.12.2.,software_update,@AppleSupport Thanks! Are you able to log in with your credentials at Let us know.,2372168.0
2003241,592362,@AppleSupport this update is literally ruining my phone. Apps and camera don’t open and it is beyond slow.,device_troubleshooting,"@AppleSupport Let's look into this together. DM us which iPhone and version of iOS 11 you're using, and we'll continue from there.",
188346,160194,@AppleSupport iOS 11,software_update,@AppleSupport We recently released iOS 11.0.2. Would you make sure you have the most current version? Check here:,188345.0
2518238,717328,@AppleSupport So my phone was already updated to 11.1.1. Is there an update to the update resolving this issue?,software_update,@AppleSupport Thank you for checking your iOS version for us. Let's check the Storage available for the device currently. Go to Settings &gt; General &gt; iPhone Storage. What does it show for available? Do you have any available updates for apps in the App Store?,2518237.0
2889421,801113,@AppleSupport Please help as I am not receiving any kind of help from the service station and online executives. Requesting you to get in touch as soon as possible.,device_troubleshooting,@AppleSupport We are here to help. Reach out to us in DM and tell us what is happening.,
1535040,476022,"@AppleSupport Question. Should the Apple Watch series 3 w/LTE be able to send text and imessages over LTE, without wifi or nearby iphone?",device_troubleshooting,@AppleSupport Take a look at this article for specifics on messaging with the Apple Watch Series 3 (GPS + Cellular):,
181015,158516,Another iOS update and it still hasn’t fixed my Bluetooth problem. What’s going on @AppleSupport ?,software_update,@AppleSupport We can check it out together! What Bluetooth issues are you seeing? Let us know in a DM:,
2409568,692831,"@AppleSupport Yes, Maps was not open when the notification appeared on my screen",device_troubleshooting,@AppleSupport Thanks. Send us a DM with the country that you are located in to continue.,2409567.0
1780289,534867,@AppleSupport Reset the WiFi and it’s working but slower compared to other phones,device_troubleshooting,"@AppleSupport Okay, does this occur on all Wi-Fi connections? Let us know via DM:",1780287.0
1296324,422999,@AppleSupport SMC reset did not help,account_apple_id,"@AppleSupport Alright, understood. Send us a DM next and we'll look into what else we can do to help you.",1296323.0
1713052,518860,@AppleSupport I’m in my house with a 20MB WiFi,device_troubleshooting,@AppleSupport Thanks. May we ask which country you're in? Let us know in DM.,1713053.0
1872171,559057,Hey @AppleSupport these updates got my apps freezing my speaker doesn’t work. The whole phone messed up.,device_troubleshooting,@AppleSupport Let's see what we can find to help you with this. Which apps stop responding? When do you have problems with the speaker?,
596895,261497,"@AppleSupport @AppleSupport a friend has broken their phone, can’t login to iTunes as has forgotten password, how can we check if anything is backed up/stored?",account_apple_id,@AppleSupport We can definitely understand your concern. This article will help you find backups:,
1828436,548733,"iOS 11 is pants, constantly crashing for a few minutes whilst typing on my keyboard, notably when using emojis... @AppleSupport",software_update,@AppleSupport Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together.,
2298293,667147,If @AppleSupport (@AppleSupport) doesn’t fix the bug that changes the letter “i” to this crap: “I️ “.... I’m going to explode.,software_update,"@AppleSupport We're here to help. An update has been released that addresses this issue. If you haven't already, back up your iPhone and update to iOS version 11.1.1. For more information about this, click here: DM us if you have questions.",
523837,241078,@AppleSupport Hello - I'm having trouble with my iPhone 7. A black screen with the spinning wheel appears every 10-20 seconds and asks for my key code. I did a full factory reset and the problem still persists. My current iOS version is 11.1.2 (updated less than 24 hours ago).,device_troubleshooting,@AppleSupport We received your DM and will work with you there. You should see our reply shortly.,
2945776,813686,Oh @AppleSupport … not sure how can I recover my password in this case :],account_apple_id,@AppleSupport Thanks for reaching out. We want to be sure you can access our page to reset your password. Let us know if this helps:,
946675,344482,@AppleSupport Didn’t have these issues prior to installing update. I know others with same issue of phone bogging down since update,software_update,"@AppleSupport Thanks for the details. Let's meet in DM to collect more information, please.",946674.0
2193426,641932,@AppleSupport when’s the new update coming,software_update,@AppleSupport Hi there. iOS 11.1.1 is here. You can learn how to update here:,
848449,321631,"iOS 11 est effectivement une mise à jour bien ratée... -50% de batterie iPhone depuis ce matin, en faible activité 🙄 @AppleSupport",software_update,@AppleSupport We offer support via Twitter in English. Contact us for help in your preferred language here:,
2955504,815858,I can't be the only person with the new iOS 11 that keeps getting 'not delivered' messages for every pic I send... even if it sends... @AppleSupport I've looked everywhere and can't find a solution... #frustrated #appleiphone8plus #helpme,software_update,@AppleSupport Thanks for reaching out. We want to be sure that you can send your messages as you'd expect. Let us know if the troubleshooting steps outlined here help you:,
1247829,412767,@AppleSupport Just have had to restart it a handful of times in the past couple of days.,device_troubleshooting,@AppleSupport Good information. Let's look into this further. Please send us a DM telling us which iPhone you have and its version.,1247828.0
1690090,513092,Issue w new iOS (11.2 &amp; 11.3)? Inputting 2 dashes auto converts to 1 long dash then deletes all subsequent content. @AppleSupport @AppleSupport,software_update,"@AppleSupport Let's look closer at this together, starting with the device model and any steps tried too.",
1857394,555453,"@AppleSupport you guys need to work on fixing these bugs in the update. Freezin up, dropin calls, face time dropin and the list goes on.",software_update,@AppleSupport We'd love to help with this. Have you already updated your iPhone to iOS 11.0.3? Let us know in DM and we'll get started.,
